request_id,title,ticket_description,ticket_resolution,creation_date,resolution_date
4b3b7c5a-5813-4384-8179-399bdf0915d2,Problème de imprimante,"Salut, depuis ce matin, mon imprimante est en train de ne répond pas aux commandes. J'ai essayé de redémarrer l'appareil mais cela ne change rien. Merci de votre aide.",Le souci venait de une panne serveur. Nous avons vidé le cache et renouvelé l'authentification pour corriger cela. Merci de tester à nouveau.,06/06/2025 02:20,07/06/2025 07:20
9b92d592-aa7b-46f8-ad85-c70c55947038,Problème de projecteur,"Salut, depuis depuis hier, mon projecteur est en train de n'affiche aucun signal. J'ai essayé de redémarrer l'appareil mais cela ne change rien. Merci de votre aide.",Merci pour votre signalement. Le problème était lié à un jeton d'authentification expiré. Nous avons appliqué un correctif. Cela devrait être résolu maintenant.,21/06/2025 03:33,24/06/2025 04:33
e8c9ca65-53b0-47ec-aa8f-897597d3ce98,Problème de Outlook,"Bonsoir, j’ai un souci avec Outlook. Depuis depuis hier, il ne synchronise plus les e-mails. Je ne parviens pas à le résoudre seul. Merci de prendre en charge.",Le souci venait de une panne serveur. Nous avons basculé vers un serveur de secours pour corriger cela. Merci de tester à nouveau.,14/07/2025 06:32,18/07/2025 03:32
19c5af98-f923-4cc2-a806-a48b966ac721,Problème de lecteur réseau,"Bonjour, je rencontre un problème avec mon lecteur réseau depuis depuis quelques heures. Il se met à ne s'affiche pas dans l'explorateur. Pourriez-vous vérifier cela ? Merci d'avance.","Après diagnostic, nous avons constaté que un paramétrage réseau incorrect était à l'origine du problème. Nous avons redémarré le service concerné. Merci de confirmer le bon fonctionnement.",25/06/2025 14:57,27/06/2025 10:57
c56f3584-ad0b-45f5-bf33-1d6e377c4349,Problème de Wifi,"Bonjour, je rencontre un problème avec mon Wifi depuis après 10h30. Il se met à se déconnecte fréquemment. Pourriez-vous vérifier cela ? Merci d'avance.",Merci pour votre signalement. Le problème était lié à un paramétrage réseau incorrect. Nous avons vidé le cache et renouvelé l'authentification. Cela devrait être résolu maintenant.,25/02/2025 04:04,28/02/2025 04:04
bd4b30d6-ef76-4dc3-b622-11588cb80572,Problème de SAP,"Salut, depuis depuis hier, mon SAP est en train de renvoie des erreurs de connexion. J'ai essayé de redémarrer l'appareil mais cela ne change rien. Merci de votre aide.","Après diagnostic, nous avons constaté que un jeton d'authentification expiré était à l'origine du problème. Nous avons mis à jour la configuration. Merci de confirmer le bon fonctionnement.",21/04/2025 18:31,23/04/2025 08:31
3b408229-ef28-4cb9-bc60-5182f071d939,Problème de imprimante,"Bonjour l'équipe IT, mon imprimante pose problème. Il ne répond pas aux commandes chaque fois que je imprime un document. Cela a commencé après 10h30. Merci de vérifier.",Le problème provenait de un paramétrage réseau incorrect. Nous avons redémarré le service concerné. Merci de nous informer si le souci persiste.,03/05/2025 09:40,05/05/2025 10:40
9e47f320-fa53-4ff8-acce-2982c2eddd47,Problème de Outlook,"Bonjour, je rencontre un problème avec mon Outlook depuis depuis quelques heures. Il se met à ne synchronise plus les e-mails. Pourriez-vous vérifier cela ? Merci d'avance.",Merci pour votre signalement. Le problème était lié à une panne serveur. Nous avons redémarré le service concerné. Cela devrait être résolu maintenant.,13/03/2025 02:34,17/03/2025 08:34
af458791-3403-4ea0-9944-05fd6624c4bd,Problème de lecteur réseau,"Bonsoir, j’ai un souci avec lecteur réseau. Depuis depuis hier, il ne s'affiche pas dans l'explorateur. Je ne parviens pas à le résoudre seul. Merci de prendre en charge.","Nous avons identifié la cause du problème : un jeton d'authentification expiré. Après avoir vidé le cache et renouvelé l'authentification, tout semble fonctionner normalement.",30/04/2025 04:30,05/05/2025 04:30
5a439078-ffd1-49fc-8ed6-31d84b6c360a,Problème de SAP,"Bonjour l'équipe IT, mon SAP pose problème. Il renvoie des erreurs de connexion chaque fois que je tente d'envoyer un e-mail. Cela a commencé depuis hier. Merci de vérifier.","Après diagnostic, nous avons constaté que un paramétrage réseau incorrect était à l'origine du problème. Nous avons appliqué un correctif. Merci de confirmer le bon fonctionnement.",29/06/2025 10:37,30/06/2025 16:37
5c863165-0bf9-4cd1-a59e-ca0eeba69b5e,Problème de SAP,"Salut, depuis depuis hier, mon SAP est en train de renvoie des erreurs de connexion. J'ai essayé de redémarrer l'appareil mais cela ne change rien. Merci de votre aide.","Après diagnostic, nous avons constaté que un paramétrage réseau incorrect était à l'origine du problème. Nous avons redémarré le service concerné. Merci de confirmer le bon fonctionnement.",16/06/2025 02:22,20/06/2025 07:22
e8820973-b89b-4398-a79f-9a3e791fc21c,Problème de Wifi,"Bonjour, je rencontre un problème avec mon Wifi depuis depuis hier. Il se met à se déconnecte fréquemment. Pourriez-vous vérifier cela ? Merci d'avance.",Merci pour votre signalement. Le problème était lié à un paramétrage réseau incorrect. Nous avons redémarré le service concerné. Cela devrait être résolu maintenant.,31/01/2025 18:46,05/02/2025 08:46
43f3aa41-f233-441c-b055-05a12d918d0e,Problème de projecteur,"Bonsoir, j’ai un souci avec projecteur. Depuis depuis quelques heures, il n'affiche aucun signal. Je ne parviens pas à le résoudre seul. Merci de prendre en charge.","Nous avons identifié la cause du problème : un jeton d'authentification expiré. Après avoir vidé le cache et renouvelé l'authentification, tout semble fonctionner normalement.",24/02/2025 22:35,27/02/2025 00:35
f2da14d9-60fa-4423-9fac-12ceb2658b74,Problème de imprimante,"Bonjour l'équipe IT, mon imprimante pose problème. Il ne répond pas aux commandes chaque fois que je imprime un document. Cela a commencé depuis hier. Merci de vérifier.",Le problème provenait de une panne serveur. Nous avons redémarré le service concerné. Merci de nous informer si le souci persiste.,27/04/2025 21:33,01/05/2025 21:33
6b914bb1-c534-4151-8067-b4fb9ef943dd,Problème de audio,"Bonjour, je rencontre un problème avec mon audio depuis depuis hier. Il se met à ne fonctionne pas pendant les appels Teams. Pourriez-vous vérifier cela ? Merci d'avance.","Après diagnostic, nous avons constaté que un paramétrage réseau incorrect était à l'origine du problème. Nous avons vidé le cache et renouvelé l'authentification. Merci de confirmer le bon fonctionnement.",19/06/2025 20:30,23/06/2025 02:30
59507631-d2c3-4a96-8574-9ab43b3f3cd3,Problème de audio,"Bonjour, je rencontre un problème avec mon audio depuis ce matin. Il se met à ne fonctionne pas pendant les appels Teams. Pourriez-vous vérifier cela ? Merci d'avance.","Nous avons identifié la cause du problème : une panne serveur. Après avoir appliqué un correctif, tout semble fonctionner normalement.",26/05/2025 23:01,28/05/2025 01:01
8943cb4b-047d-43c3-9035-28ed4afa77ba,Problème de SAP,"Bonjour, je rencontre un problème avec mon SAP depuis depuis hier. Il se met à renvoie des erreurs de connexion. Pourriez-vous vérifier cela ? Merci d'avance.",Le problème provenait de un switch réseau défaillant. Nous avons mis à jour la configuration. Merci de nous informer si le souci persiste.,17/02/2025 19:40,21/02/2025 03:40
dcac18bf-1e58-4d31-87f4-99b458e591a1,Problème de audio,"Salut, depuis après 10h30, mon audio est en train de ne fonctionne pas pendant les appels Teams. J'ai essayé de redémarrer l'appareil mais cela ne change rien. Merci de votre aide.",Merci pour votre signalement. Le problème était lié à un paramétrage réseau incorrect. Nous avons appliqué un correctif. Cela devrait être résolu maintenant.,21/05/2025 23:06,22/05/2025 07:06
82481c54-c2ff-4ba2-a27f-7d2d1012a195,Problème de audio,"Bonjour, je rencontre un problème avec mon audio depuis ce matin. Il se met à ne fonctionne pas pendant les appels Teams. Pourriez-vous vérifier cela ? Merci d'avance.","Nous avons identifié la cause du problème : un switch réseau défaillant. Après avoir basculé vers un serveur de secours, tout semble fonctionner normalement.",21/06/2025 12:04,22/06/2025 01:04
f86fe357-c4aa-463d-a46e-4f5bb2211f43,Problème de VPN,"Salut, depuis depuis hier, mon VPN est en train de ne se connecte pas au réseau de l'entreprise. J'ai essayé de redémarrer l'appareil mais cela ne change rien. Merci de votre aide.",Le problème provenait de un pilote obsolète. Nous avons basculé vers un serveur de secours. Merci de nous informer si le souci persiste.,15/06/2025 02:38,17/06/2025 19:38
19bb5ba1-9b99-4456-93cd-e3f3ae55a9d9,Problème de audio,"Bonsoir, j’ai un souci avec audio. Depuis ce matin, il ne fonctionne pas pendant les appels Teams. Je ne parviens pas à le résoudre seul. Merci de prendre en charge.",Le problème provenait de une panne serveur. Nous avons vidé le cache et renouvelé l'authentification. Merci de nous informer si le souci persiste.,08/07/2025 01:02,10/07/2025 11:02
52827ad6-d93f-45f0-bf19-b404b0bae608,Problème de ordinateur portable,"Bonjour l'équipe IT, mon ordinateur portable pose problème. Il ne démarre pas après l'écran de connexion chaque fois que je imprime un document. Cela a commencé depuis la dernière mise à jour. Merci de vérifier.",Le souci venait de un switch réseau défaillant. Nous avons appliqué un correctif pour corriger cela. Merci de tester à nouveau.,21/05/2025 05:01,25/05/2025 06:01
e329adfe-27e9-4452-9f4c-9d49f25bd6eb,Problème de lecteur réseau,"Bonsoir, j’ai un souci avec lecteur réseau. Depuis depuis quelques heures, il ne s'affiche pas dans l'explorateur. Je ne parviens pas à le résoudre seul. Merci de prendre en charge.","Nous avons identifié la cause du problème : un pilote obsolète. Après avoir redémarré le service concerné, tout semble fonctionner normalement.",09/04/2025 11:04,10/04/2025 13:04
44f655d9-a605-49a0-ae3a-aeae98cb4eac,Problème de imprimante,"Bonjour, je rencontre un problème avec mon imprimante depuis depuis quelques heures. Il se met à ne répond pas aux commandes. Pourriez-vous vérifier cela ? Merci d'avance.",Le souci venait de un switch réseau défaillant. Nous avons mis à jour la configuration pour corriger cela. Merci de tester à nouveau.,10/05/2025 02:48,13/05/2025 18:48
50d5f76e-7d29-4946-b4fa-ceb0166127a7,Problème de audio,"Bonsoir, j’ai un souci avec audio. Depuis depuis hier, il ne fonctionne pas pendant les appels Teams. Je ne parviens pas à le résoudre seul. Merci de prendre en charge.","Après diagnostic, nous avons constaté que un switch réseau défaillant était à l'origine du problème. Nous avons basculé vers un serveur de secours. Merci de confirmer le bon fonctionnement.",29/01/2025 21:59,03/02/2025 03:59
63405dc5-a9b4-405e-81b8-b1cdb8f45d59,Problème de Wifi,"Bonjour l'équipe IT, mon Wifi pose problème. Il se déconnecte fréquemment chaque fois que je imprime un document. Cela a commencé depuis la dernière mise à jour. Merci de vérifier.","Après diagnostic, nous avons constaté que un paramétrage réseau incorrect était à l'origine du problème. Nous avons vidé le cache et renouvelé l'authentification. Merci de confirmer le bon fonctionnement.",07/02/2025 16:05,09/02/2025 11:05
6bb2fd5e-88f6-4134-81ac-16f19fcd481e,Problème de audio,"Bonjour l'équipe IT, mon audio pose problème. Il ne fonctionne pas pendant les appels Teams chaque fois que je essaie de me connecter. Cela a commencé depuis la dernière mise à jour. Merci de vérifier.","Nous avons identifié la cause du problème : une panne serveur. Après avoir appliqué un correctif, tout semble fonctionner normalement.",19/06/2025 23:42,22/06/2025 18:42
fc18e564-7b5c-4346-a3f3-8e58bbdb9438,Problème de Wifi,"Bonsoir, j’ai un souci avec Wifi. Depuis depuis la dernière mise à jour, il se déconnecte fréquemment. Je ne parviens pas à le résoudre seul. Merci de prendre en charge.","Après diagnostic, nous avons constaté que un paramétrage réseau incorrect était à l'origine du problème. Nous avons basculé vers un serveur de secours. Merci de confirmer le bon fonctionnement.",20/06/2025 17:18,22/06/2025 16:18
d79bffcb-866e-47f2-be0e-5310c752be60,Problème de ordinateur portable,"Bonjour, je rencontre un problème avec mon ordinateur portable depuis depuis quelques heures. Il se met à ne démarre pas après l'écran de connexion. Pourriez-vous vérifier cela ? Merci d'avance.","Nous avons identifié la cause du problème : un pilote obsolète. Après avoir vidé le cache et renouvelé l'authentification, tout semble fonctionner normalement.",16/07/2025 21:24,20/07/2025 10:24
95e69078-9bda-4f0d-8d9d-de5c8e5f9d53,Problème de base de données,"Bonsoir, j’ai un souci avec base de données. Depuis depuis la dernière mise à jour, il ne retourne aucun résultat. Je ne parviens pas à le résoudre seul. Merci de prendre en charge.",Merci pour votre signalement. Le problème était lié à un pilote obsolète. Nous avons appliqué un correctif. Cela devrait être résolu maintenant.,27/04/2025 14:11,01/05/2025 08:11
2ed7dbd8-aa43-4d1c-8218-f6bcf89a6f2f,Problème de Wifi,"Bonsoir, j’ai un souci avec Wifi. Depuis après 10h30, il se déconnecte fréquemment. Je ne parviens pas à le résoudre seul. Merci de prendre en charge.","Nous avons identifié la cause du problème : un paramétrage réseau incorrect. Après avoir basculé vers un serveur de secours, tout semble fonctionner normalement.",17/02/2025 20:42,22/02/2025 07:42
5526d95c-95dd-4e6b-b2c9-37d28939708a,Outlook issue,"Hello IT Support, my Outlook has been not syncing new emails. I've noticed this since since yesterday. Could you help resolve this issue? Thanks in advance.","Thank you for your report. The problem was due to an expired authentication token. We have successfully updated the configuration, and the issue should be resolved.",12/03/2025 07:31,14/03/2025 04:31
fca7a6f6-f480-4b77-b64d-81d1488fb8b2,Network drive issue,"Hello IT Support, my Network drive has been not showing up in File Explorer. I've noticed this since after 10:30 AM. Could you help resolve this issue? Thanks in advance.",The issue was caused by an expired authentication token. We have restarted the affected service. Please monitor the system and let us know if the problem persists.,12/04/2025 02:54,13/04/2025 20:54
d9ec5d82-de65-4ddf-8b94-9797c1e1f1a8,Laptop issue,"Hello IT Support, my Laptop has been not booting past the login screen. I've noticed this since since yesterday. Could you help resolve this issue? Thanks in advance.","Thank you for your report. The problem was due to an expired authentication token. We have successfully restarted the affected service, and the issue should be resolved.",30/04/2025 19:36,02/05/2025 03:36
282e3c67-a72f-4f43-a375-4022d539fd00,Printer issue,"Hello IT Support, my Printer has been not responding to print commands. I've noticed this since this morning. Could you help resolve this issue? Thanks in advance.",The issue was caused by a faulty network switch. We have switched to a backup server. Please monitor the system and let us know if the problem persists.,12/06/2025 23:54,17/06/2025 02:54
3d34082a-fbe9-45f2-a21d-2c6ddb2c616d,Laptop issue,"Good day, I'm encountering a problem with Laptop. The system keeps not booting past the login screen. This has been happening since since yesterday. Please advise.","We identified the root cause as an outdated driver. After updated the configuration, the system is now operating correctly. Thanks for your patience.",16/02/2025 15:39,20/02/2025 01:39
d5b03abf-09bc-48f4-99cc-e93375ca4f99,Projector issue,"Hello IT Support, my Projector has been not displaying any signal. I've noticed this since since yesterday. Could you help resolve this issue? Thanks in advance.","We identified the root cause as a misconfigured network setting. After cleared the cache and reauthenticated, the system is now operating correctly. Thanks for your patience.",16/04/2025 22:34,19/04/2025 00:34
66cf5249-c4ed-44d1-a319-0183720ab9fa,Audio issue,"Hello, since since last update, my Audio has been not working during Teams calls. I tried restarting my device but the problem persists. Your support is appreciated.","Thank you for your report. The problem was due to an outdated driver. We have successfully switched to a backup server, and the issue should be resolved.",10/07/2025 13:54,12/07/2025 22:54
f38f3505-8199-410d-a868-b83ac3abefa5,Database issue,"Hello IT Support, my Database has been not returning query results. I've noticed this since over the past few hours. Could you help resolve this issue? Thanks in advance.",The technical issue was traced back to a faulty network switch. We’ve now cleared the cache and reauthenticated to fix it. Please confirm if everything is working fine.,24/01/2025 20:53,26/01/2025 11:53
2ab1c60e-7cee-4624-b619-2cc0b30089c6,Database issue,"Hello IT Support, my Database has been not returning query results. I've noticed this since after 10:30 AM. Could you help resolve this issue? Thanks in advance.",Our diagnostics showed that the issue stemmed from a faulty network switch. We've updated the configuration to restore functionality. You should now be able to proceed normally.,09/03/2025 04:09,11/03/2025 04:09
15f4ba33-1d53-4191-a758-53dbfd740c1a,Printer issue,"Hello IT Support, my Printer has been not responding to print commands. I've noticed this since after 10:30 AM. Could you help resolve this issue? Thanks in advance.",The technical issue was traced back to an expired authentication token. We’ve now cleared the cache and reauthenticated to fix it. Please confirm if everything is working fine.,07/05/2025 17:18,11/05/2025 01:18
c1474e0f-6a42-4abe-bcdb-ffa9a6f58c8a,Outlook issue,"Good day, I'm encountering a problem with Outlook. The system keeps not syncing new emails. This has been happening since since last update. Please advise.","Thank you for your report. The problem was due to an expired authentication token. We have successfully cleared the cache and reauthenticated, and the issue should be resolved.",07/02/2025 17:41,11/02/2025 00:41
9af048c8-5863-4385-811b-dc4cdfca6232,VPN issue,"Hello, since over the past few hours, my VPN has been not connecting to the corporate network. I tried restarting my device but the problem persists. Your support is appreciated.","Thank you for your report. The problem was due to an expired authentication token. We have successfully updated the configuration, and the issue should be resolved.",02/06/2025 01:33,06/06/2025 22:33
8d60c3ac-3fb8-4f63-8208-f8aa57a6eaf6,Audio issue,"Good day, I'm encountering a problem with Audio. The system keeps not working during Teams calls. This has been happening since this morning. Please advise.","We identified the root cause as an outdated driver. After switched to a backup server, the system is now operating correctly. Thanks for your patience.",27/06/2025 01:51,01/07/2025 06:51
a6aa81e1-c229-498f-81ec-5d367013a64a,Audio issue,"Hi, I'm facing issues with my Audio which started occurring over the past few hours. It keeps not working during Teams calls. Could you please look into it? Thanks.","We identified the root cause as an outdated driver. After patched the system, the system is now operating correctly. Thanks for your patience.",21/02/2025 17:19,25/02/2025 15:19
8776cfc8-bbda-4026-b341-fa1df82a6929,SAP issue,"Hello IT Support, my SAP has been throwing login errors. I've noticed this since over the past few hours. Could you help resolve this issue? Thanks in advance.","Thank you for your report. The problem was due to an expired authentication token. We have successfully cleared the cache and reauthenticated, and the issue should be resolved.",02/02/2025 00:04,06/02/2025 16:04
fe2a9724-ff07-4598-ba73-dd6b48c44e55,VPN issue,"Hi, I'm facing issues with my VPN which started occurring over the past few hours. It keeps not connecting to the corporate network. Could you please look into it? Thanks.","Thank you for your report. The problem was due to an outdated driver. We have successfully updated the configuration, and the issue should be resolved.",21/03/2025 16:45,22/03/2025 13:45
7ed9fb6d-23b1-442d-a81b-e15d40aab26b,VPN issue,"Hi, I'm facing issues with my VPN which started occurring after 10:30 AM. It keeps not connecting to the corporate network. Could you please look into it? Thanks.","Thank you for your report. The problem was due to a misconfigured network setting. We have successfully switched to a backup server, and the issue should be resolved.",07/05/2025 08:53,10/05/2025 11:53
c65163b8-2b98-4e80-b8ab-f19733ca9a58,Printer issue,"Good day, I'm encountering a problem with Printer. The system keeps not responding to print commands. This has been happening since after 10:30 AM. Please advise.","Thank you for your report. The problem was due to an expired authentication token. We have successfully updated the configuration, and the issue should be resolved.",24/05/2025 03:43,25/05/2025 22:43
8c503f0d-a009-4b20-a7f8-f9aaf8c43627,Outlook issue,"Hi, I'm facing issues with my Outlook which started occurring over the past few hours. It keeps not syncing new emails. Could you please look into it? Thanks.",The technical issue was traced back to an outdated driver. We’ve now patched the system to fix it. Please confirm if everything is working fine.,10/06/2025 20:07,13/06/2025 06:07
b390c5d9-dab2-49fd-8f90-f2b8e085e3e5,Projector issue,"Hello IT Support, my Projector has been not displaying any signal. I've noticed this since over the past few hours. Could you help resolve this issue? Thanks in advance.",The issue was caused by an expired authentication token. We have restarted the affected service. Please monitor the system and let us know if the problem persists.,18/04/2025 06:25,20/04/2025 06:25
406c60c6-c77b-4de9-81a3-e0a89171e51a,Printer issue,"Good day, I'm encountering a problem with Printer. The system keeps not responding to print commands. This has been happening since since yesterday. Please advise.",The technical issue was traced back to an expired authentication token. We’ve now updated the configuration to fix it. Please confirm if everything is working fine.,12/05/2025 18:46,13/05/2025 09:46
b32718e5-3a9b-4693-b026-93fab051d282,Audio issue,"Hello, since since yesterday, my Audio has been not working during Teams calls. I tried restarting my device but the problem persists. Your support is appreciated.",Our diagnostics showed that the issue stemmed from a backend server outage. We've patched the system to restore functionality. You should now be able to proceed normally.,15/05/2025 06:54,17/05/2025 04:54
8c2c621a-e1b2-42f6-acb1-ad405f008e04,Wifi issue,"Hi team, I cannot use my Wifi properly. It keeps disconnecting frequently, especially when I try to connect. This started this morning. Thanks for checking.","We identified the root cause as a misconfigured network setting. After updated the configuration, the system is now operating correctly. Thanks for your patience.",31/03/2025 15:58,03/04/2025 09:58
db9edcc0-3c3d-4dc5-8fd3-aa0c5b1e8062,Audio issue,"Hi, I'm facing issues with my Audio which started occurring after 10:30 AM. It keeps not working during Teams calls. Could you please look into it? Thanks.","Thank you for your report. The problem was due to an outdated driver. We have successfully cleared the cache and reauthenticated, and the issue should be resolved.",31/01/2025 13:24,31/01/2025 22:24
7a37722b-4a2a-485f-9895-0e6eab134e17,Audio issue,"Hello, since this morning, my Audio has been not working during Teams calls. I tried restarting my device but the problem persists. Your support is appreciated.",The issue was caused by a faulty network switch. We have updated the configuration. Please monitor the system and let us know if the problem persists.,10/05/2025 05:34,15/05/2025 01:34
81de4cec-8399-49bb-8fa5-260441232811,Laptop issue,"Good day, I'm encountering a problem with Laptop. The system keeps not booting past the login screen. This has been happening since since yesterday. Please advise.","We identified the root cause as a misconfigured network setting. After updated the configuration, the system is now operating correctly. Thanks for your patience.",13/06/2025 19:08,14/06/2025 06:08
ec6852ea-248b-4cdf-b588-596adf5245bf,SAP issue,"Hello, since over the past few hours, my SAP has been throwing login errors. I tried restarting my device but the problem persists. Your support is appreciated.",The technical issue was traced back to a misconfigured network setting. We’ve now cleared the cache and reauthenticated to fix it. Please confirm if everything is working fine.,29/03/2025 04:24,03/04/2025 01:24
637c1174-2368-43bc-8d93-b1d0a91fbe38,Wifi issue,"Good day, I'm encountering a problem with Wifi. The system keeps disconnecting frequently. This has been happening since after 10:30 AM. Please advise.",The issue was caused by a backend server outage. We have patched the system. Please monitor the system and let us know if the problem persists.,02/03/2025 12:44,02/03/2025 14:44
d4f71385-625c-4946-901f-8861620e6236,SAP issue,"Good day, I'm encountering a problem with SAP. The system keeps throwing login errors. This has been happening since after 10:30 AM. Please advise.",The issue was caused by a backend server outage. We have restarted the affected service. Please monitor the system and let us know if the problem persists.,01/04/2025 12:41,01/04/2025 22:41
b338f986-cab1-4b42-ab66-2298845bec7f,Network drive issue,"Good day, I'm encountering a problem with Network drive. The system keeps not showing up in File Explorer. This has been happening since this morning. Please advise.",The technical issue was traced back to an outdated driver. We’ve now restarted the affected service to fix it. Please confirm if everything is working fine.,20/04/2025 21:06,21/04/2025 08:06
90f26548-7109-454f-a704-addae6334a0b,VPN issue,"Hi, I'm facing issues with my VPN which started occurring since yesterday. It keeps not connecting to the corporate network. Could you please look into it? Thanks.",The issue was caused by an expired authentication token. We have updated the configuration. Please monitor the system and let us know if the problem persists.,15/06/2025 20:01,18/06/2025 04:01
22c87e24-65d9-4b18-b5b1-73c7b910917d,VPN issue,"Good day, I'm encountering a problem with VPN. The system keeps not connecting to the corporate network. This has been happening since after 10:30 AM. Please advise.",The technical issue was traced back to an expired authentication token. We’ve now cleared the cache and reauthenticated to fix it. Please confirm if everything is working fine.,12/02/2025 06:33,15/02/2025 08:33
78344072-fcca-4429-ab30-888242fabe39,Outlook issue,"Hello IT Support, my Outlook has been not syncing new emails. I've noticed this since after 10:30 AM. Could you help resolve this issue? Thanks in advance.",Our diagnostics showed that the issue stemmed from a misconfigured network setting. We've patched the system to restore functionality. You should now be able to proceed normally.,17/06/2025 04:31,17/06/2025 15:31
ff9deb0c-2664-4886-acd1-6f2a91b9624a,VPN issue,"Hi, I'm facing issues with my VPN which started occurring since last update. It keeps not connecting to the corporate network. Could you please look into it? Thanks.",Our diagnostics showed that the issue stemmed from a backend server outage. We've switched to a backup server to restore functionality. You should now be able to proceed normally.,29/01/2025 04:00,29/01/2025 19:00
f262eabc-ef69-4440-a007-b1fc7eb79fcc,Network drive issue,"Hello, since over the past few hours, my Network drive has been not showing up in File Explorer. I tried restarting my device but the problem persists. Your support is appreciated.",The technical issue was traced back to a backend server outage. We’ve now cleared the cache and reauthenticated to fix it. Please confirm if everything is working fine.,06/03/2025 06:33,08/03/2025 18:33
a3920101-f5f4-4760-93af-f3817554e1d9,Network drive issue,"Hi team, I cannot use my Network drive properly. It keeps not showing up in File Explorer, especially when I try to connect. This started after 10:30 AM. Thanks for checking.",The issue was caused by a misconfigured network setting. We have switched to a backup server. Please monitor the system and let us know if the problem persists.,04/07/2025 05:05,08/07/2025 02:05
73bd1928-af67-45e5-8bb1-1972d1b81798,Outlook issue,"Hello, since over the past few hours, my Outlook has been not syncing new emails. I tried restarting my device but the problem persists. Your support is appreciated.",The technical issue was traced back to a backend server outage. We’ve now switched to a backup server to fix it. Please confirm if everything is working fine.,16/07/2025 01:55,18/07/2025 10:55
f69aae0c-52e0-4170-b3e8-a719a5c4cb50,Database issue,"Hello IT Support, my Database has been not returning query results. I've noticed this since over the past few hours. Could you help resolve this issue? Thanks in advance.","We identified the root cause as a faulty network switch. After updated the configuration, the system is now operating correctly. Thanks for your patience.",07/05/2025 10:22,08/05/2025 23:22
1a2afb17-c21d-46f2-8ae9-006b6453db4f,Wifi issue,"Hello IT Support, my Wifi has been disconnecting frequently. I've noticed this since over the past few hours. Could you help resolve this issue? Thanks in advance.",The technical issue was traced back to an outdated driver. We’ve now updated the configuration to fix it. Please confirm if everything is working fine.,16/07/2025 21:47,18/07/2025 18:47
d392cddd-848b-472f-8b6a-d64f1871c55f,SAP issue,"Hello, since this morning, my SAP has been throwing login errors. I tried restarting my device but the problem persists. Your support is appreciated.",Our diagnostics showed that the issue stemmed from a backend server outage. We've restarted the affected service to restore functionality. You should now be able to proceed normally.,02/04/2025 06:52,05/04/2025 01:52
a3ce3542-80a2-4e00-a9da-d919f26a4f59,Projector issue,"Good day, I'm encountering a problem with Projector. The system keeps not displaying any signal. This has been happening since over the past few hours. Please advise.","Thank you for your report. The problem was due to an expired authentication token. We have successfully switched to a backup server, and the issue should be resolved.",01/04/2025 19:46,06/04/2025 03:46
1146306f-0b85-43bb-9ee8-f4ca84b4e26b,Projector issue,"Hello, since after 10:30 AM, my Projector has been not displaying any signal. I tried restarting my device but the problem persists. Your support is appreciated.","Thank you for your report. The problem was due to a faulty network switch. We have successfully switched to a backup server, and the issue should be resolved.",20/05/2025 13:40,20/05/2025 21:40
dd19abbe-06b4-4d9c-95a6-28da8eb8765c,Printer issue,"Hello, since since yesterday, my Printer has been not responding to print commands. I tried restarting my device but the problem persists. Your support is appreciated.",The technical issue was traced back to a backend server outage. We’ve now switched to a backup server to fix it. Please confirm if everything is working fine.,15/05/2025 12:39,16/05/2025 06:39
10f3b678-1ea0-41e7-aeee-caa88df13dad,VPN issue,"Hello, since since last update, my VPN has been not connecting to the corporate network. I tried restarting my device but the problem persists. Your support is appreciated.","We identified the root cause as an outdated driver. After switched to a backup server, the system is now operating correctly. Thanks for your patience.",07/05/2025 22:26,09/05/2025 17:26
b4f00aab-75cc-4f57-91f9-cadd1fddaffb,Outlook issue,"Hi, I'm facing issues with my Outlook which started occurring since last update. It keeps not syncing new emails. Could you please look into it? Thanks.",Our diagnostics showed that the issue stemmed from a misconfigured network setting. We've restarted the affected service to restore functionality. You should now be able to proceed normally.,02/06/2025 10:13,03/06/2025 13:13
4790e2d6-241f-4149-8a9b-d477dee34c1f,Projector issue,"Hi team, I cannot use my Projector properly. It keeps not displaying any signal, especially when I join a meeting. This started over the past few hours. Thanks for checking.",The issue was caused by an outdated driver. We have updated the configuration. Please monitor the system and let us know if the problem persists.,28/01/2025 17:58,28/01/2025 23:58
60b54637-bd68-4f45-9135-d1dc10293491,Outlook issue,"Hello, since over the past few hours, my Outlook has been not syncing new emails. I tried restarting my device but the problem persists. Your support is appreciated.",The technical issue was traced back to a faulty network switch. We’ve now updated the configuration to fix it. Please confirm if everything is working fine.,17/07/2025 06:14,18/07/2025 10:14
e531437d-d509-40d1-99d2-ec0e92bb48c6,SAP issue,"Hi, I'm facing issues with my SAP which started occurring this morning. It keeps throwing login errors. Could you please look into it? Thanks.",The technical issue was traced back to a faulty network switch. We’ve now restarted the affected service to fix it. Please confirm if everything is working fine.,15/05/2025 11:39,19/05/2025 03:39
e193ce0f-d44d-4fe9-99f2-a2074e6b4496,Printer issue,"Good day, I'm encountering a problem with Printer. The system keeps not responding to print commands. This has been happening since since last update. Please advise.",The issue was caused by a backend server outage. We have updated the configuration. Please monitor the system and let us know if the problem persists.,05/05/2025 19:41,08/05/2025 14:41
